time,isobaricInhPa,latitude,longitude,z,r,q,t,u,v,w,vo
01-06-24 13:00,1000,16,48.25,220.47656,10.574346,0.00525954,317.42072,-4.8264008,-0.15280151,-0.10719776,1.45E-05
01-06-24 13:00,850,16.25,48,14392.926,11.900276,0.004692867,307.13635,-4.953842,-2.494461,-0.5301523,2.15E-05
01-06-24 13:00,850,16.25,48.25,14403.176,11.997932,0.004871205,306.81018,-5.6647797,-1.8284454,-0.32727146,9.33E-06
01-06-24 13:00,850,16,48,14402.426,13.42762,0.004953221,306.68127,-4.932358,-1.1233673,-0.5047617,-1.88E-05
01-06-24 13:00,850,16,48.25,14418.426,13.650276,0.005233124,306.27112,-5.8190765,-1.1409454,-0.11120701,4.56E-06
01-06-24 13:00,750,16.25,48,25261.027,19.65123,0.004677214,296.18002,-4.8437653,-2.8641205,-1.2371473,1.23E-05
01-06-24 13:00,750,16.25,48.25,25260.527,20.291855,0.004846968,295.96713,-5.2812653,-2.6512299,-0.7725477,1.13E-05
01-06-24 13:00,750,16,48,25257.277,21.979355,0.004935183,295.77963,-4.7109528,-2.5262299,-1.073329,-2.28E-05
01-06-24 13:00,750,16,48.25,25259.527,22.760605,0.005206026,295.46713,-5.2578278,-2.5496674,-0.20125866,4.10E-06
01-06-24 13:00,500,16.25,48,57911.26,73.423355,0.00360097,267.5335,-8.214401,-0.8334961,-0.270689,4.63E-06
01-06-24 13:00,500,16.25,48.25,57903.76,56.743668,0.003024951,268.471,-8.605026,-1.0698242,-0.21648979,-1.71E-05
01-06-24 13:00,500,16,48,57897.01,74.36476,0.003739015,268.14093,-9.167526,-2.427246,-0.12713432,-5.27E-05
01-06-24 13:00,500,16,48.25,57893.76,62.11476,0.003444925,268.8626,-9.278854,-2.161621,-0.1666851,-3.63E-05
01-06-24 14:00,1000,16.25,48,296.21484,10.1206255,0.004687868,317.5739,-4.6564484,-2.1605988,-0.18821812,9.35E-06
01-06-24 14:00,1000,16.25,48.25,266.96484,9.999532,0.0049363,317.43524,-5.1427765,-1.2045441,-0.12352085,2.64E-05
01-06-24 14:00,1000,16,48,248.71484,11.218282,0.005004488,317.54657,-4.7228546,0.08647156,-0.13450718,-6.54E-06
01-06-24 14:00,1000,16,48.25,230.21484,10.9487505,0.005320154,317.37274,-5.346878,0.13725281,-0.15672398,1.15E-05
01-06-24 14:00,850,16.25,48,14405.031,11.939459,0.004671674,307.20135,-5.7161713,-2.7754211,-0.5744629,1.20E-05
01-06-24 14:00,850,16.25,48.25,14415.531,11.998053,0.004908662,306.8166,-6.4837494,-1.8340149,-0.4375,1.78E-05
01-06-24 14:00,850,16,48,14413.281,13.447271,0.004973989,306.80878,-5.9368744,-0.7480774,-0.751709,-1.70E-05
01-06-24 14:00,850,16,48.25,14427.781,14.087896,0.005291086,306.27948,-6.9564056,-0.58987427,-0.3215332,1.49E-06
01-06-24 14:00,750,16.25,48,25276.453,19.671005,0.004655283,296.28503,-5.50766,-3.0833588,-1.3969755,7.57E-06
01-06-24 14:00,750,16.25,48.25,25273.703,20.413193,0.004875582,295.97644,-6.0330505,-2.6595306,-1.0878935,1.74E-05
01-06-24 14:00,750,16,48,25272.703,22.06163,0.004944723,295.9159,-5.5154724,-2.1419525,-1.7253447,-1.78E-05
01-06-24 14:00,750,16,48.25,25270.453,23.233505,0.005258959,295.4862,-6.240082,-2.0306244,-0.7448759,6.22E-07
01-06-24 14:00,500,16.25,48,57937.145,89.563034,0.003838029,265.70618,-5.5710297,-1.3852692,-0.28384113,1.03E-05
01-06-24 14:00,500,16.25,48.25,57922.645,72.188034,0.003367748,266.90637,-5.998764,-1.992691,-0.15639973,-3.27E-05
01-06-24 14:00,500,16,48,57925.395,84.96538,0.003827658,266.80383,-6.811264,-3.1059723,-0.17495441,-8.47E-05
01-06-24 14:00,500,16,48.25,57912.395,62.574753,0.003336038,268.25012,-7.4577484,-2.7680817,-0.13052082,-6.75E-05
01-06-24 15:00,1000,16.25,48,342.94922,11.040401,0.004882582,317.26724,-4.8418884,-0.9048004,-0.18893623,2.42E-05
01-06-24 15:00,1000,16.25,48.25,323.69922,11.388058,0.005256899,316.87466,-5.556732,0.41941833,-0.15072823,3.15E-05
01-06-24 15:00,1000,16,48,298.44922,11.985714,0.00525213,317.0817,-4.63974,1.3862152,-0.20053291,2.67E-05
01-06-24 15:00,1000,16,48.25,284.19922,12.204464,0.005586393,316.72232,-5.4737244,1.4213715,-0.19503975,2.18E-05
01-06-24 15:00,850,16.25,48,14445.402,12.685628,0.004849598,306.92416,-7.156906,-1.6178741,-0.8185911,4.99E-05
01-06-24 15:00,850,16.25,48.25,14458.902,13.498128,0.005232975,306.31674,-8.5846405,0.4485321,-0.63499737,3.90E-05
01-06-24 15:00,850,16,48,14451.652,14.482503,0.005219623,306.36362,-7.373703,1.3704071,-1.0671263,8.87E-06
01-06-24 15:00,850,16,48.25,14464.402,15.763753,0.005561039,305.7054,-9.266281,1.6067352,-0.45384502,-3.02E-06
01-06-24 15:00,750,16.25,48,25310.129,20.565598,0.004786499,296.1121,-6.5979156,-2.2469177,-2.1886272,2.54E-05
01-06-24 15:00,750,16.25,48.25,25303.629,22.452316,0.005129822,295.60037,-7.4065094,-1.3172302,-1.5873089,2.39E-05
01-06-24 15:00,750,16,48,25300.629,22.928879,0.005148895,295.6785,-6.617447,-0.85043335,-2.4251995,-2.19E-08
01-06-24 15:00,750,16,48.25,25292.129,24.995285,0.005339153,295.12772,-7.5451813,-0.8797302,-0.91030693,-1.03E-05
01-06-24 15:00,500,16.25,48,57961.742,98.50311,0.003784861,265.01257,-3.3245544,-2.3742523,-0.1468811,-1.74E-05
01-06-24 15:00,500,16.25,48.25,57940.492,61.159363,0.002751674,266.9071,-4.74057,-2.2648773,0.04257202,-3.16E-06
01-06-24 15:00,500,16,48,57946.742,80.21405,0.003503407,266.60828,-5.1058044,-4.2199554,-0.046783447,-7.11E-05
01-06-24 15:00,500,16,48.25,57931.242,51.987488,0.002891864,268.18445,-6.3108826,-2.9523773,0.008392334,-4.00E-05
01-06-24 16:00,1000,16.25,48,442.82812,13.176175,0.005278427,316.31622,-4.8523865,0.9326019,-0.18831539,4.22E-05
01-06-24 16:00,1000,16.25,48.25,424.57812,13.601956,0.005666573,315.70294,-5.6131287,2.1074066,-0.18721676,1.53E-05
01-06-24 16:00,1000,16,48,398.82812,13.387113,0.005645592,316.06818,-4.5555115,2.2197113,-0.2289648,3.37E-05
01-06-24 16:00,1000,16,48.25,381.32812,13.7543,0.00591119,315.7049,-5.447113,1.9462738,-0.2442236,-1.72E-06
01-06-24 16:00,850,16.25,48,14523.059,14.764403,0.00531866,306.06116,-9.364883,1.817688,-0.92666626,7.50E-05
01-06-24 16:00,850,16.25,48.25,14529.559,16.319092,0.005673427,305.2096,-11.114883,3.882141,-0.50405884,1.55E-05
01-06-24 16:00,850,16,48,14525.809,16.15503,0.005723972,305.40686,-9.747696,3.7786255,-0.8729553,-1.19E-05
01-06-24 16:00,850,16,48.25,14534.309,17.678467,0.005877037,304.77014,-11.780899,3.1848755,-0.34414673,-4.54E-05
01-06-24 16:00,750,16.25,48,25364.031,23.51027,0.005197935,295.50732,-8.156311,-0.32757568,-2.4861002,7.89E-06
01-06-24 16:00,750,16.25,48.25,25344.781,25.514175,0.005510263,294.90576,-9.234436,0.15289307,-0.9951334,-2.42E-05
01-06-24 16:00,750,16,48,25348.781,25.209488,0.005543642,295.062,-8.332092,0.83062744,-1.942399,-1.26E-05
01-06-24 16:00,750,16,48.25,25336.781,26.213394,0.005328111,294.60498,-9.554749,-0.33148193,-0.36085606,-5.17E-05
01-06-24 16:00,500,16.25,48,57999.37,85.577774,0.003395634,265.63214,-1.6760864,-2.6716614,0.052368164,-1.74E-05
01-06-24 16:00,500,16.25,48.25,57975.37,39.452774,0.00207551,267.92902,-4.92218,-2.2458801,0.16369629,-6.92E-06
01-06-24 16:00,500,16,48,57982.37,69.128555,0.003021793,267.03546,-4.125305,-4.2048645,0.122680664,-6.56E-05
01-06-24 16:00,500,16,48.25,57969.62,37.058243,0.002281861,268.52863,-6.5081177,-2.5290833,0.023071289,-2.08E-05
01-06-24 17:00,1000,16.25,48,517.09375,14.852999,0.005531315,315.07562,-5.253769,2.5739136,-0.14995003,2.95E-05
01-06-24 17:00,1000,16.25,48.25,488.09375,14.532686,0.005652908,314.72992,-5.936386,2.9362183,-0.18693733,-1.13E-05
01-06-24 17:00,1000,16,48,468.34375,14.931124,0.00587273,315.08344,-5.2117767,2.1227417,-0.20402718,1.47E-05
01-06-24 17:00,1000,16,48.25,441.59375,14.204561,0.00589991,315.03265,-5.635605,1.8034058,-0.25383186,3.87E-07
01-06-24 17:00,850,16.25,48,14565.961,16.492188,0.005560484,304.9353,-10.71608,4.9774017,-0.5682554,3.81E-05
01-06-24 17:00,850,16.25,48.25,14566.711,16.636719,0.00543746,304.45483,-12.915298,5.4774017,-0.29359722,-4.67E-05
01-06-24 17:00,850,16,48,14570.461,17.503906,0.005854216,304.5935,-11.815689,4.090683,-0.39955425,-6.91E-05
01-06-24 17:00,850,16,48.25,14576.211,16.394531,0.005574789,304.34546,-13.561783,3.373886,-0.27284527,-4.53E-05
01-06-24 17:00,750,16.25,48,25374.156,25.610031,0.005234879,294.7473,-9.972443,2.018921,-1.371728,-8.37E-05
01-06-24 17:00,750,16.25,48.25,25359.406,22.879562,0.004810017,294.57153,-11.347443,0.7943115,-0.12075138,-8.38E-05
01-06-24 17:00,750,16,48,25368.156,25.110031,0.005304497,294.5149,-10.279083,1.6849365,-0.7428217,-5.59E-05
01-06-24 17:00,750,16,48.25,25361.906,22.000656,0.004565876,294.41528,-11.779083,-0.2388916,0.08750057,-3.93E-05
01-06-24 17:00,500,16.25,48,57996.15,57.581696,0.002556847,267.22815,-2.8641663,-2.4292908,0.31140137,-1.28E-05
01-06-24 17:00,500,16.25,48.25,57990.15,17.152008,0.001282143,269.0758,-6.862213,-1.8140564,0.07507324,-2.82E-06
01-06-24 17:00,500,16,48,57989.15,50.007477,0.002220081,267.8092,-5.11026,-3.2320251,0.18688965,-3.54E-05
01-06-24 17:00,500,16,48.25,57987.65,21.79654,0.001489209,268.80823,-7.54776,-2.024994,-0.047973633,-4.37E-06
01-06-24 18:00,1000,16.25,48,572.53516,15.475933,0.005564816,314.21942,-5.298462,3.074356,-0.10709,-3.68E-07
01-06-24 18:00,1000,16.25,48.25,533.03516,14.292339,0.005376466,314.19012,-5.588501,2.8419342,-0.17105484,-1.22E-05
01-06-24 18:00,1000,16,48,522.53516,15.690777,0.005775102,314.3874,-5.2037354,2.0684967,-0.18838882,2.06E-05
01-06-24 18:00,1000,16,48.25,488.78516,14.218121,0.005665429,314.41278,-5.0631104,1.8946686,-0.2275734,1.87E-05
01-06-24 18:00,850,16.25,48,14599.258,16.063553,0.005408343,304.25916,-11.632675,5.865921,-0.3103943,-9.46E-06
01-06-24 18:00,850,16.25,48.25,14597.008,14.821365,0.004874285,304.28455,-13.208847,5.6725616,-0.24545288,-2.91E-05
01-06-24 18:00,850,16,48,14605.758,17.094803,0.005444106,304.09705,-12.531113,4.2917023,-0.36386108,-4.92E-05
01-06-24 18:00,850,16,48.25,14606.758,15.075272,0.005206641,304.11072,-13.355331,3.7350616,-0.26522827,-2.63E-05
01-06-24 18:00,750,16.25,48,25388.438,19.607658,0.004152876,294.58215,-11.735687,2.357544,-0.43103504,-0.000132555
01-06-24 18:00,750,16.25,48.25,25380.688,17.25219,0.003676993,294.59583,-12.696625,0.7813721,0.006464958,-9.36E-05
01-06-24 18:00,750,16,48,25388.438,18.588127,0.004006964,294.4552,-12.1145935,1.466919,-0.2108202,-4.75E-05
01-06-24 18:00,750,16,48.25,25382.438,15.658439,0.003263098,294.47668,-13.434906,0.20715332,0.16076183,-2.38E-05
01-06-24 18:00,500,16.25,48,58007.3,24.51751,0.001397178,268.56345,-6.599472,-1.9795074,0.09541321,2.16E-05
01-06-24 18:00,500,16.25,48.25,58009.05,12.427666,0.000758216,268.7822,-7.9510345,-1.73732,-0.061325073,3.22E-07
01-06-24 18:00,500,16,48,58002.05,29.740166,0.001484797,268.2285,-7.1717377,-2.6259918,0.031448364,-4.06E-06
01-06-24 18:00,500,16,48.25,58003.05,16.177666,0.000907943,268.43845,-7.976425,-2.2041168,-0.09989929,-7.34E-06
01-06-24 19:00,1000,16.25,48,621.0156,15.704323,0.005458757,313.58347,-4.289734,3.0721588,-0.10882187,4.50E-06
01-06-24 19:00,1000,16.25,48.25,578.7656,15.048073,0.005298063,313.5991,-4.465515,2.7186432,-0.17974472,-4.06E-06
01-06-24 19:00,1000,16,48,577.0156,16.454323,0.005734846,313.60886,-3.6315308,2.3436432,-0.23894882,4.22E-05
01-06-24 19:00,1000,16,48.25,537.7656,15.97776,0.005910799,313.6069,-3.572937,2.0418854,-0.21905136,2.89E-05
01-06-24 19:00,850,16.25,48,14630.918,14.912625,0.005011465,304.0354,-11.007248,6.361908,-0.2896595,5.79E-06
01-06-24 19:00,850,16.25,48.25,14628.168,12.9595,0.004370596,304.17993,-11.86467,6.115814,-0.25328255,-2.85E-05
01-06-24 19:00,850,16,48,14639.418,17.01028,0.005189803,303.73267,-11.095139,5.109955,-0.6346302,-2.99E-05
01-06-24 19:00,850,16,48.25,14636.418,13.600125,0.004551794,303.94165,-12.040451,4.287689,-0.3965931,-2.57E-05
01-06-24 19:00,750,16.25,48,25411.898,15.770712,0.003523566,294.60156,-12.500183,1.8519287,-0.42154694,-0.000132921
01-06-24 19:00,750,16.25,48.25,25406.148,18.153524,0.003650404,294.5625,-12.562683,-0.010375977,-0.20401764,-0.00011051
01-06-24 19:00,750,16,48,25411.648,14.516806,0.003263689,294.4629,-13.326355,1.7894287,-0.53214264,-6.77E-05
01-06-24 19:00,750,16,48.25,25406.898,16.817587,0.003452517,294.44336,-13.566589,0.06286621,-0.13248444,-8.58E-05
01-06-24 19:00,500,16.25,48,58020.65,16.65178,0.000840591,268.2493,-7.4436493,-1.5974884,-0.07090759,2.45E-05
01-06-24 19:00,500,16.25,48.25,58020.9,10.929123,0.000622558,268.26688,-7.53154,-1.6560822,-0.14463806,-6.55E-06
01-06-24 19:00,500,16,48,58014.15,21.823654,0.001089262,267.97293,-7.6174774,-2.6658478,-0.048934937,-1.12E-05
01-06-24 19:00,500,16,48.25,58015.65,13.956467,0.000716971,268.03055,-7.6038055,-2.4470978,-0.182724,-1.10E-05
01-06-24 20:00,1000,16.25,48,622.85547,16.763382,0.005510967,312.96722,-2.869934,2.8287659,-0.047143936,2.15E-05
01-06-24 20:00,1000,16.25,48.25,577.85547,16.802444,0.005499046,313.0434,-3.0964966,2.3414612,-0.11025429,4.55E-06
01-06-24 20:00,1000,16,48,582.10547,18.72432,0.006216686,312.643,-1.767395,2.0631409,-0.18911171,4.44E-05
01-06-24 20:00,1000,16,48.25,537.60547,18.696976,0.006536167,312.83246,-1.8504028,1.6607971,-0.1352787,3.04E-05
01-06-24 20:00,850,16.25,48,14615.152,15.060385,0.004778765,303.74915,-9.226044,6.4922485,-0.2557993,1.20E-05
01-06-24 20:00,850,16.25,48.25,14611.902,12.318197,0.004320525,303.9972,-10.616669,5.9004517,-0.2504282,-3.44E-05
01-06-24 20:00,850,16,48,14618.402,17.747885,0.005223654,303.30383,-8.880341,5.4141235,-0.73504734,-3.32E-05
01-06-24 20:00,850,16,48.25,14615.902,12.5096035,0.004200839,303.7433,-10.856903,4.5391235,-0.58368015,-2.28E-05
01-06-24 20:00,750,16.25,48,25388.496,17.10907,0.003707032,294.47968,-12.099777,1.1412201,-0.6878538,-0.000129798
01-06-24 20:00,750,16.25,48.25,25384.496,19.339539,0.003914457,294.48163,-11.435715,-0.68104553,-0.36778545,-0.00010083
01-06-24 20:00,750,16,48,25381.496,16.308289,0.003487211,294.3,-13.230637,1.9068451,-0.7669554,-9.86E-05
01-06-24 20:00,750,16,48.25,25380.996,19.07782,0.003911596,294.31366,-12.556808,-0.12049866,-0.39561749,-0.000108429
01-06-24 20:00,500,16.25,48,57978.45,16.520052,0.000809952,267.7096,-6.6194305,-1.6011658,-0.045978546,6.59E-06
01-06-24 20:00,500,16.25,48.25,57975.45,13.137239,0.000673219,267.8258,-6.388962,-1.6167908,-0.09578323,-9.47E-06
01-06-24 20:00,500,16,48,57969.7,20.238802,0.000962778,267.62854,-7.174118,-2.870697,-8.01E-05,-2.72E-05
01-06-24 20:00,500,16,48.25,57968.45,15.566927,0.000724956,267.6764,-6.810837,-2.6597595,-0.096271515,-1.77E-05
01-06-24 21:00,1000,16.25,48,599.9258,18.602325,0.005692668,312.40088,-1.5905304,2.6055603,0.002225876,2.43E-05
01-06-24 21:00,1000,16.25,48.25,556.1758,18.55545,0.005784698,312.51025,-2.0426788,2.0870056,-0.06540108,1.27E-05
01-06-24 21:00,1000,16,48,565.9258,21.449982,0.00691051,311.71924,-0.6715851,1.4473572,-0.12704659,2.86E-05
01-06-24 21:00,1000,16,48.25,522.1758,21.344513,0.007139869,312.0786,-0.7331085,1.1622009,-0.0862751,3.38E-05
01-06-24 21:00,850,16.25,48,14575.367,17.072239,0.005034614,303.22122,-7.369629,6.2852783,-0.17443562,3.22E-05
01-06-24 21:00,850,16.25,48.25,14574.117,12.7363,0.004555393,303.63724,-9.400879,5.576294,-0.2579317,-1.86E-05
01-06-24 21:00,850,16,48,14576.867,20.040989,0.005594898,302.74466,-6.822754,5.2559814,-0.6256075,-4.42E-05
01-06-24 21:00,850,16,48.25,14578.117,13.591769,0.004456688,303.3345,-9.268066,4.281372,-0.6321993,-2.40E-05
01-06-24 21:00,750,16.25,48,25339.793,18.2556,0.003871305,294.30508,-11.551712,1.0361328,-0.70395947,-0.000128119
01-06-24 21:00,750,16.25,48.25,25339.293,19.779037,0.004027231,294.30508,-10.508743,-0.6611328,-0.4324751,-9.86E-05
01-06-24 21:00,750,16,48,25331.293,18.189194,0.003795964,294.0961,-12.799759,2.2392578,-0.65830517,-9.92E-05
01-06-24 21:00,750,16,48.25,25335.293,19.935287,0.00405441,294.10587,-11.747025,0.30273438,-0.44980907,-0.000102489
01-06-24 21:00,500,16.25,48,57910.387,13.788497,0.000700161,267.67126,-6.0832825,-1.5690308,0.058234215,-4.99E-07
01-06-24 21:00,500,16.25,48.25,57906.887,11.577559,0.000590965,267.94763,-6.0832825,-1.4498901,0.026984215,-9.47E-06
01-06-24 21:00,500,16,48,57904.387,17.565842,0.000824854,267.6742,-6.845001,-2.6373901,0.089484215,-3.10E-05
01-06-24 21:00,500,16,48.25,57901.137,13.679122,0.000635549,267.84412,-6.751251,-2.3502808,0.029425621,-2.04E-05
01-06-24 22:00,1000,16.25,48,559.91016,18.885498,0.005575493,312.28967,-1.2659454,2.5286407,0.004645348,2.23E-05
01-06-24 22:00,1000,16.25,48.25,519.41016,18.432373,0.005745247,312.35217,-1.9905548,1.9954376,-0.062859535,1.26E-05
01-06-24 22:00,1000,16,48,529.16016,21.983154,0.006999806,311.4557,-0.5579376,0.95051575,-0.08776188,2.96E-05
01-06-24 22:00,1000,16,48.25,489.03516,21.826904,0.007187203,311.8131,-0.61164856,0.813797,-0.08702946,3.65E-05
01-06-24 22:00,850,16.25,48,14530.117,16.853302,0.004807755,303.0271,-7.1101685,6.0046844,-0.12733269,4.82E-05
01-06-24 22:00,850,16.25,48.25,14530.117,12.00174,0.004364297,303.49194,-9.203918,5.625778,-0.23573112,4.78E-07
01-06-24 22:00,850,16,48,14531.117,19.67752,0.005362794,302.5603,-6.713684,4.8367157,-0.530653,-4.39E-05
01-06-24 22:00,850,16,48.25,14534.367,13.540803,0.004353806,303.12085,-8.858215,4.276169,-0.5858288,-9.48E-06
01-06-24 22:00,750,16.25,48,25286.031,16.858109,0.003513433,294.112,-11.416321,2.8506622,-0.42842388,-0.000120137
01-06-24 22:00,750,16.25,48.25,25287.031,18.010452,0.003674604,294.10614,-10.137024,1.503006,-0.242877,-7.70E-05
01-06-24 22:00,750,16,48,25277.531,16.78389,0.003455736,293.90106,-12.674133,4.053787,-0.50996685,-8.94E-05
01-06-24 22:00,750,16,48.25,25283.031,18.322952,0.003726102,293.91278,-11.273743,2.4698029,-0.27388287,-8.16E-05
01-06-24 22:00,500,16.25,48,57831.48,7.0450964,0.00035821,268.54547,-8.597504,-1.699646,0.20282078,7.35E-06
01-06-24 22:00,500,16.25,48.25,57830.23,6.41619,0.00035678,268.62457,-8.966644,-1.4242554,0.16961765,3.12E-06
01-06-24 22:00,500,16,48,57826.48,9.627128,0.000480638,268.46344,-8.978363,-2.0844116,0.23065281,-6.35E-06
01-06-24 22:00,500,16,48.25,57824.23,7.849784,0.000407205,268.48004,-9.210785,-1.7484741,0.18035984,-3.94E-06
01-06-24 23:00,1000,16.25,48,558.03125,21.080063,0.005930957,311.6868,-0.94215393,2.2961578,0.040880203,1.66E-05
01-06-24 23:00,1000,16.25,48.25,524.78125,20.25975,0.006159362,311.52664,-1.6521149,1.8244781,-0.035413742,1.22E-05
01-06-24 23:00,1000,16,48,527.28125,24.060532,0.007253703,310.8528,-0.5241852,0.3596344,-0.0417614,2.48E-05
01-06-24 23:00,1000,16,48.25,493.15625,23.8535,0.007519778,311.02078,-0.42945862,0.38697815,-0.06300163,3.34E-05
01-06-24 23:00,850,16.25,48,14511.9375,18.906523,0.005388722,302.53552,-6.3117523,5.5089264,-0.02986145,4.42E-05
01-06-24 23:00,850,16.25,48.25,14513.4375,14.207304,0.004876599,302.91638,-7.8937836,5.440567,-0.13899231,7.05E-06
01-06-24 23:00,850,16,48,14512.4375,22.008085,0.00594376,302.10583,-6.1086273,4.3214264,-0.39045715,-2.99E-05
01-06-24 23:00,850,16,48.25,14516.4375,16.652617,0.005160794,302.557,-7.5969086,4.0558014,-0.40266418,-1.27E-06
01-06-24 23:00,750,16.25,48,25261.547,17.945175,0.00367461,293.95587,-10.473236,2.777893,-0.17918205,-0.000106725
01-06-24 23:00,750,16.25,48.25,25263.297,19.140488,0.003871543,293.909,-9.316986,1.5708618,-0.032209396,-6.84E-05
01-06-24 23:00,750,16,48,25252.547,18.128769,0.003682716,293.73907,-11.643158,3.9536743,-0.2719555,-8.53E-05
01-06-24 23:00,750,16,48.25,25258.047,19.488144,0.003884895,293.72345,-10.363861,2.4692993,-0.028303146,-7.19E-05
01-06-24 23:00,500,16.25,48,57816.56,6.3452263,0.000361789,269.40717,-9.692581,-1.3009796,0.16183186,7.20E-06
01-06-24 23:00,500,16.25,48.25,57812.31,7.3452263,0.000398624,269.20697,-9.780472,-1.0802765,0.16769123,-3.98E-07
01-06-24 23:00,500,16,48,57808.56,8.938976,0.000500429,269.2812,-9.807816,-0.91230774,0.18233967,1.03E-06
01-06-24 23:00,500,16,48.25,57803.81,9.220226,0.000473011,269.12494,-9.848831,-0.84199524,0.17013264,-5.64E-06
02-06-24 0:00,1000,16.25,48,541.79297,23.250671,0.006304354,311.1217,-1.065567,2.0130005,0.07382965,9.85E-06
02-06-24 0:00,1000,16.25,48.25,517.66797,22.860046,0.006672472,310.6471,-1.612442,1.5618286,-0.002342224,6.03E-06
02-06-24 0:00,1000,16,48,513.16797,25.625671,0.007306665,310.3385,-0.8126373,-0.09539795,0.004493713,2.04E-05
02-06-24 0:00,1000,16,48.25,486.66797,25.844421,0.007683843,310.25452,-0.63490295,-0.120788574,-0.024803162,2.52E-05
02-06-24 0:00,850,16.25,48,14479.648,20.45906,0.005778857,302.11594,-5.9591827,5.168518,0.09338474,4.96E-05
02-06-24 0:00,850,16.25,48.25,14482.773,16.162186,0.005252428,302.42648,-6.9904327,5.326721,-0.008910179,8.33E-06
02-06-24 0:00,850,16,48,14483.398,24.27156,0.006519862,301.7097,-5.681839,3.979065,-0.25378323,-5.67E-06
02-06-24 0:00,850,16,48.25,14488.523,19.599686,0.005924769,302.04367,-6.6310577,3.9126587,-0.22375393,1.05E-05
02-06-24 0:00,750,16.25,48,25224.617,19.166824,0.00384505,293.8364,-9.716644,2.1687775,-0.01860714,-9.95E-05
02-06-24 0:00,750,16.25,48.25,25226.867,19.916824,0.004014804,293.77,-8.822113,1.1472931,0.0819788,-5.94E-05
02-06-24 0:00,750,16,48,25217.867,19.186356,0.003862216,293.6196,-10.845551,3.412918,-0.12358761,-8.54E-05
02-06-24 0:00,750,16,48.25,25223.367,20.13948,0.003952338,293.5825,-9.911957,2.1082306,0.12592411,-6.03E-05
02-06-24 0:00,500,16.25,48,57789.43,7.2952023,0.000428255,269.69452,-9.617294,-1.5485687,0.13243103,3.62E-06
02-06-24 0:00,500,16.25,48.25,57781.43,8.119421,0.000453528,269.5041,-9.625107,-1.427475,0.14952087,-1.66E-06
02-06-24 0:00,500,16,48,57780.18,10.576452,0.000625666,269.66132,-9.707138,-0.7009125,0.1568451,-5.36E-06
02-06-24 0:00,500,16,48.25,57773.43,10.81864,0.000606831,269.5031,-9.666122,-0.7966156,0.14317322,-9.38E-06
02-06-24 1:00,1000,16.25,48,566.8789,25.474075,0.006700888,310.57343,-1.5254364,1.8760529,0.0637064,3.28E-06
02-06-24 1:00,1000,16.25,48.25,549.7539,26.278763,0.007316008,309.88007,-1.823288,1.3848419,-0.010512352,-3.70E-06
02-06-24 1:00,1000,16,48,538.1289,27.00142,0.007310286,309.81952,-1.2881317,-0.3202362,-0.00172329,2.00E-05
02-06-24 1:00,1000,16,48.25,520.2539,28.122513,0.007800475,309.48163,-1.1621552,-0.31047058,-0.031996727,2.11E-05
02-06-24 1:00,850,16.25,48,14490.965,21.300095,0.005952936,301.78418,-6.1909027,5.219864,0.16615105,5.28E-05
